experiment	item	condition	conditionlabel	tasklabel	content	word	text	lab	woi	design	record	session	instructions	participant	playlist	experimentTrial	sessionTrial	recordedFile	trialDuration	date	trialStart	trialEnd	
faster3x	9	1	f3	dfd  	t_i             	ATEED                                                                                       	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	16	16	faster3x_2_9_1.wav	2.1521	07-May-2018	18:32:57	18:32:59	
faster3x	10	1	f3	dfd  	t_ae            	ATAD                                                                                        	ATAD. PLEASE SAY ATAD AGAIN.                                                                	ATAD. PLEASE SAY ATAD AGAIN.                                                                	ATAD. PLEASE SAY ATAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	17	17	faster3x_2_10_1.wav	3.0653	07-May-2018	18:32:59	18:33:03	
faster3x	13	1	f3	dfd  	d_i             	ADEED                                                                                       	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	18	18	faster3x_2_13_1.wav	1.9942	07-May-2018	18:33:03	18:33:05	
faster3x	59	1	f3	pic  	pic             	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Fixed	y	2	instructions_f3.txt	2	1	19	19	faster3x_2_59_1.wav	49.0695	07-May-2018	18:33:05	18:33:54	
faster3x	53	1	f3	sit  	5 word sentence 	SIT SENTENCE1: 5 words                                                                      	5A. We got married right here.                                                              	SIT SENTENCE1: 5 words                                                                      	SIT SENTENCE1: 5 words                                                                      	Fixed	y	2	instructions_f3.txt	2	1	20	20	faster3x_2_53_1.wav	11.7745	07-May-2018	18:33:55	18:34:07	
faster3x	54	1	f3	sit  	7 word sentence 	SIT SENTENCE2: 7 words                                                                      	7A. So why should anyone complain about that?                                               	SIT SENTENCE2: 7 words                                                                      	SIT SENTENCE2: 7 words                                                                      	Fixed	y	2	instructions_f3.txt	2	1	21	21	faster3x_2_54_1.wav	5.409	07-May-2018	18:34:08	18:34:14	
faster3x	55	1	f3	sit  	9 word sentence 	SIT SENTENCE3: 9 words                                                                      	9A. Today they offer to help amateur gardeners as well.                                     	SIT SENTENCE3: 9 words                                                                      	SIT SENTENCE3: 9 words                                                                      	Fixed	y	2	instructions_f3.txt	2	1	22	22	faster3x_2_55_1.wav	5.9856	07-May-2018	18:34:14	18:34:20	
faster3x	33	1	f3	dfd  	z_i             	AZEED                                                                                       	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	23	23	faster3x_2_33_1.wav	2.2242	07-May-2018	18:34:21	18:34:23	
faster3x	42	1	f3	dfd  	ch_a            	ACHOD                                                                                       	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	24	24	faster3x_2_42_1.wav	2.0881	07-May-2018	18:34:23	18:34:25	
faster3x	49	1	f3	dfd  	w_a             	AWOD                                                                                        	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	25	25	faster3x_2_49_1.wav	2.0981	07-May-2018	18:34:25	18:34:28	
faster3x	40	1	f3	dfd  	dh_a            	ATHODD                                                                                      	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	Fixed	y	2	instructions_f3.txt	2	1	26	26	faster3x_2_40_1.wav	2.0809	07-May-2018	18:34:28	18:34:30	
faster3x	7	1	f3	dfd  	b_a             	ABOD                                                                                        	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	27	27	faster3x_2_7_1.wav	2.2769	07-May-2018	18:34:30	18:34:32	
faster3x	45	1	f3	dfd  	n_a             	ANOD                                                                                        	ANOD. PLEASE SAY ANOD AGAIN.                                                                	ANOD. PLEASE SAY ANOD AGAIN.                                                                	ANOD. PLEASE SAY ANOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	28	28	faster3x_2_45_1.wav	3.8874	07-May-2018	18:34:33	18:34:36	
